id,address,lat,lon,damage_str,structure_type,target
4431038020,16802 CALLE DE SARAH LOS ANGELES CA 90272,34.07683493,-118.54954377,No Damage,Single Residence,0.0
4416001041,467 PASEO MIRAMAR LOS ANGELES CA 90272,34.04489522,-118.55641292,No Damage,Single Residence,0.0
4432008016,1781 OLD RANCH RD LOS ANGELES CA 90049,34.06528409,-118.50045729,No Damage,Single Residence,0.0
5842005011,989 WAPELLO ST ALTADENA CA 91001,34.19846311,-118.12906708,Destroyed (>50%),Single Residence,1.0
4412021028,428 VIA DE LA PAZ LOS ANGELES CA 90272,34.03782411,-118.52905584,Destroyed (>50%),Single Residence,1.0
4431029006,1257 PIEDRA MORADA DR LOS ANGELES CA 90272,34.0698828,-118.55202611,No Damage,Single Residence,0.0
5743007015,2401 E WOODLYN RD PASADENA CA 91104,34.16735745,-118.10110437,No Damage,Single Residence,0.0
4420020022,1295 BIENVENEDA AVE LOS ANGELES CA 90272,34.05849094,-118.54321724,No Damage,Single Residence,0.0
5831017014,235 TAOS RD ALTADENA CA 91001,34.20765401,-118.14006966,No Damage,Single Residence,0.0
4414017007,621 BIENVENEDA AVE LOS ANGELES CA 90272,34.04633458,-118.54030504,Destroyed (>50%),Single Residence,1.0
5848037001,1880 LAKE AVE ALTADENA CA 91001,34.17812451,-118.13153942,No Damage,Nonresidential Commercial,0.0
5843004013,547 COCOPAN DR ALTADENA CA 91001,34.20497109,-118.13224652,Destroyed (>50%),Single Residence,1.0
5759031010,1465 VALLEY VIEW AVE PASADENA CA 91107,34.17185018,-118.07138611,Affected (1-9%),Single Residence,0.0
5751008017,1255 DEL REY AVE PASADENA CA 91107,34.16787067,-118.09747291,Destroyed (>50%),Single Residence,1.0
4451003024,21640 PACIFIC COAST HWY MALIBU CA 90265,34.03830749,-118.64611718,Destroyed (>50%),Single Residence,1.0
5763005005,801 SKYLAND DR APT    A SIERRA MADRE CA 91024,34.17425585,-118.04559842,No Damage,Single Residence,0.0
5840002004,2620 CATHERINE RD ALTADENA CA 91001,34.18955448,-118.13403393,No Damage,Single Residence,0.0
4411008016,738 OCAMPO DR LOS ANGELES CA 90272,34.04163168,-118.52118772,Destroyed (>50%),Single Residence,1.0
4431031001,1112 CUMBRE ALTA CT LOS ANGELES CA 90272,34.06783963,-118.5549373,Destroyed (>50%),Single Residence,1.0
5763009002,220 CHURCHILL GLN SIERRA MADRE CA 91024,34.17060601,-118.04597156,No Damage,Single Residence,0.0
4450004029,20356 PACIFIC COAST HWY MALIBU CA 90265,34.0375116,-118.61873367,Destroyed (>50%),Nonresidential Commercial,1.0
5840009016,481 E MENDOCINO ST ALTADENA CA 91001,34.18845896,-118.13942492,Destroyed (>50%),Single Residence,1.0
4413015011,704 EL MEDIO AVE LOS ANGELES CA 90272,34.04527718,-118.53326461,Affected (1-9%),Single Residence,0.0
5846022036,1665 MIDWICK DR ALTADENA CA 91001,34.18525903,-118.11593559,Destroyed (>50%),Single Residence,1.0
4412010053,702 PATTERSON PL LOS ANGELES CA 90272,34.04225065,-118.52599433,No Damage,Single Residence,0.0
4411024041,14949 CORONA DEL MAR LOS ANGELES CA 90272,34.03125992,-118.52132488,No Damage,Single Residence,0.0
5765030012,2236 HIGHLAND OAKS DR ARCADIA CA 91006,34.17562627,-118.02005139,No Damage,Single Residence,0.0
5743015001,2412 BRIGDEN RD PASADENA CA 91104,34.16573614,-118.10069477,No Damage,Single Residence,0.0
4422016005,1277 MONUMENT ST LOS ANGELES CA 90272,34.05356728,-118.52430809,Destroyed (>50%),Single Residence,1.0
5831014011,3536 MCNALLY AVE ALTADENA CA 91001,34.20469402,-118.14125037,Destroyed (>50%),Single Residence,1.0
4419017012,17066 BOLLINGER DR LOS ANGELES CA 90272,34.04247186,-118.55039228,Destroyed (>50%),Single Residence,1.0
5850003011,1554 NEW YORK DR ALTADENA CA 91001,34.17812274,-118.11850279,No Damage,Single Residence,0.0
4420035033,1545 LACHMAN LANE LOS ANGELES CA 90272,34.06388047,-118.55043629,No Damage,Single Residence,0.0
5764033009,2099 LILIANO DR SIERRA MADRE CA 91024,34.17178742,-118.03492941,No Damage,Single Residence,0.0
5761026023,675 SIERRA MEADOWS DR SIERRA MADRE CA 91024,34.17422861,-118.05872924,No Damage,Single Residence,0.0
4422010006,14748 MC KENDREE AVE LOS ANGELES CA 90272,34.05213418,-118.52136417,Destroyed (>50%),Single Residence,1.0
4413014013,752 ALMAR AVE LOS ANGELES CA 90272,34.04713333,-118.53397876,No Damage,Single Residence,0.0
5860034030,2250 BRAMBLING LN PASADENA CA 91107,34.18200545,-118.0858187,No Damage,Single Residence,0.0
4422031024,1422 CHAUTAUQUA BLVD LOS ANGELES CA 90272,34.05506496,-118.52162701,Destroyed (>50%),Single Residence,1.0
4414008012,524 MUSKINGUM PL LOS ANGELES CA 90272,34.04254614,-118.53789198,Destroyed (>50%),Single Residence,1.0
5835032022,173 E CALAVERAS ST ALTADENA CA 91001,34.18861249,-118.14602783,Destroyed (>50%),Single Residence,1.0
5752002003,3170 E SIERRA MADRE BLVD PASADENA CA 91107,34.16112132,-118.08522728,No Damage,Single Residence,0.0
5843018010,1229 SUNNYOAKS CIR ALTADENA CA 91001,34.19744575,-118.12192703,Destroyed (>50%),Single Residence,1.0
4413017016,575 ERSKINE DR LOS ANGELES CA 90272,34.04275278,-118.53387269,Destroyed (>50%),Single Residence,1.0
5842006003,1023 WAPELLO ST ALTADENA CA 91001,34.19850211,-118.12840059,Destroyed (>50%),Single Residence,1.0
4443013018,3736 SEAHORN DR MALIBU CA 90265,34.04506344,-118.5728899,No Damage,Single Residence,0.0
4420034006,1428 FLORESTA PL LOS ANGELES CA 90272,34.06233376,-118.54637658,No Damage,Single Residence,0.0
4419004045,1108 TELLEM DR LOS ANGELES CA 90272,34.05568973,-118.54451997,Destroyed (>50%),Single Residence,1.0
5860012009,1845 KINNELOA CANYON RD PASADENA CA 91107,34.17694151,-118.09139963,No Damage,Single Residence,0.0
4412012021,653 SWARTHMORE AVE LOS ANGELES CA 90272,34.04173558,-118.52773639,Destroyed (>50%),Single Residence,1.0
4412017002,504 BEIRUT AVE LOS ANGELES CA 90272,34.03855633,-118.53004947,Destroyed (>50%),Single Residence,1.0
4423010020,1021 KAGAWA ST LOS ANGELES CA 90272,34.04846528,-118.51855484,Destroyed (>50%),Single Residence,1.0
5841029011,646 E PALM ST ALTADENA CA 91001,34.19262726,-118.13379605,Destroyed (>50%),Single Residence,1.0
4431015173,1624 MICHAEL LN LOS ANGELES CA 90272,34.07852991,-118.56428449,No Damage,Multiple Residence,0.0
4431004029,1316 AVENIDA DE CORTEZ LOS ANGELES CA 90272,34.07145438,-118.55887205,No Damage,Single Residence,0.0
5764006014,668 CAMILLO RD SIERRA MADRE CA 91024,34.17100132,-118.03814155,No Damage,Single Residence,0.0
5830017035,319 W LOMA ALTA DR ALTADENA CA 91001,34.20288796,-118.15009401,Destroyed (>50%),Single Residence,1.0
4450016017,20522 ROCA CHICA DR MALIBU CA 90265,34.03884496,-118.61817945,Destroyed (>50%),Single Residence,1.0
4431002006,1287 CALLE DE MADRID LOS ANGELES CA 90272,34.0711975,-118.55756416,No Damage,Single Residence,0.0
5832010014,230 W PALM ST ALTADENA CA 91001,34.19788086,-118.15108065,Destroyed (>50%),Single Residence,1.0
5828006013,374 W HARRIET ST ALTADENA CA 91001,34.19223785,-118.15701993,Destroyed (>50%),Single Residence,1.0
4413020019,15860 W SEABEC CIRCLE PACIFIC PALISADES CA 90272,34.04045889,-118.5346896,Destroyed (>50%),Single Residence,1.0
4419015181,730 PALISADES DR PACIFIC PALISADES CA 90272,34.05200588,-118.5523387,Destroyed (>50%),Multiple Residence,1.0
5825004037,331 W MONTANA ST PASADENA CA 91103,34.18113116,-118.15776388,No Damage,Single Residence,0.0
5841028003,2818 SAINT JAMES PL ALTADENA CA 91001,34.19311916,-118.13543928,Destroyed (>50%),Single Residence,1.0
5845020013,2305 LAKE AVE ALTADENA CA 91001,34.1854346,-118.13186026,No Damage,Nonresidential Commercial,0.0
5840017900,,34.18544487,-118.13499594,No Damage,Nonresidential Commercial,0.0
4420010008,845 LAS LOMAS AVE LOS ANGELES CA 90272,34.04980457,-118.53781627,Destroyed (>50%),Single Residence,1.0
5830016051,445 W LOMA ALTA DR ALTADENA CA 91001,34.20300694,-118.15253669,Destroyed (>50%),Single Residence,1.0
5842016026,924 E MOUNT CURVE AVE ALTADENA CA 91001,34.2007724,-118.13026817,Destroyed (>50%),Single Residence,1.0
4431010144,17082 PALISADES CIR LOS ANGELES CA 90272,34.07509167,-118.56267347,No Damage,Multiple Residence,0.0
4412005005,811 RADCLIFFE AVE LOS ANGELES CA 90272,34.04576009,-118.5303209,Destroyed (>50%),Single Residence,1.0
5828009903,,34.19239866,-118.16035589,Destroyed (>50%),Nonresidential Commercial,1.0
4412014051,607 HAVERFORD AVE LOS ANGELES CA 90272,34.04131321,-118.53018841,Destroyed (>50%),Single Residence,1.0
5831010011,151 TWILIGHT VISTA DR ALTADENA CA 91001,34.2065676,-118.14288523,Affected (1-9%),Single Residence,0.0
4431013024,1730 MICHAEL LN LOS ANGELES CA 90272,34.07925715,-118.56199839,No Damage,Single Residence,0.0
5832025003,3361 FAIR OAKS AVE ALTADENA CA 91001,34.20245899,-118.14408828,Destroyed (>50%),Single Residence,1.0
5835003004,25 W MARIPOSA ST ALTADENA CA 91001,34.19246334,-118.14903991,Destroyed (>50%),Single Residence,1.0
5846018042,1851 E MENDOCINO ST ALTADENA CA 91001,34.18618713,-118.11245413,No Damage,Single Residence,0.0
5829007025,3317 THURIN AVE ALTADENA CA 91001,34.20160629,-118.15486056,Destroyed (>50%),Single Residence,1.0
5845018001,836 E MARIPOSA ST ALTADENA CA 91001,34.18786162,-118.13263063,Destroyed (>50%),Mixed Commercial/Residential,1.0
5835016003,2428 GLENROSE AVE ALTADENA CA 91001,34.18743642,-118.15494223,No Damage,Single Residence,0.0
5835032018,189 E CALAVERAS ST ALTADENA CA 91001,34.18850591,-118.1456946,Destroyed (>50%),Single Residence,1.0
5763010051,425 PLEASANT HILL LN SIERRA MADRE CA 91024,34.16998985,-118.04618255,No Damage,Single Residence,0.0
5833004047,3312 RAYMOND AVE ALTADENA CA 91001,34.19974016,-118.13883616,Destroyed (>50%),Single Residence,1.0
5831009003,3789 EL SERENO AVE ALTADENA CA 91001,34.207322,-118.14331208,Affected (1-9%),Single Residence,0.0
5835037027,2691 HIGHVIEW AVE ALTADENA CA 91001,34.19099475,-118.14677288,Destroyed (>50%),Single Residence,1.0
4423018028,907 FISKE ST LOS ANGELES CA 90272,34.04560605,-118.52208552,Destroyed (>50%),Single Residence,1.0
5835008025,123 W HARRIET ST ALTADENA CA 91001,34.19138365,-118.15172864,Destroyed (>50%),Single Residence,1.0
4450008049,20900 PACIFIC COAST HWY MALIBU CA 90265,34.037123,-118.6297337,Destroyed (>50%),Single Residence,1.0
5844002002,2644 HOMEPARK AVE ALTADENA CA 91001,34.19136312,-118.12922719,Destroyed (>50%),Single Residence,1.0
5853020023,1400 COOLIDGE AVE PASADENA CA 91104,34.17024188,-118.10025253,No Damage,Single Residence,0.0
5831009009,3719 EL SERENO AVE ALTADENA CA 91001,34.20622341,-118.14421156,Destroyed (>50%),Single Residence,1.0
4431001013,17168 AVENIDA DE SANTA YNEZ LOS ANGELES CA 90272,34.07008053,-118.56056455,No Damage,Single Residence,0.0
4449002041,18964 PACIFIC COAST HWY MALIBU CA 90265,34.0391487,-118.5891519,No Damage,Single Residence,0.0
5764022004,711 ALTA VISTA DR SIERRA MADRE CA 91024,34.17232605,-118.04164935,No Damage,Single Residence,0.0
4431010067,1568 PALISADES DR LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
5765004008,2035 VISTA AVE SIERRA MADRE CA 91024,34.16997719,-118.03110745,No Damage,Single Residence,0.0
4409002001,14227 W SUNSET BLVD LOS ANGELES CA 90272,34.055752,-118.5069558,Destroyed (>50%),Single Residence,1.0
4414008008,500 MUSKINGUM PL LOS ANGELES CA 90272,34.04230006,-118.53872188,Destroyed (>50%),Single Residence,1.0
4414014004,669 LAS LOMAS AVE LOS ANGELES CA 90272,34.04803023,-118.53922138,Destroyed (>50%),Single Residence,1.0
4415018167,17352 W SUNSET BLVD NO 1 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
5829034019,470 W MARIPOSA ST ALTADENA CA 91001,34.19507947,-118.15768372,Destroyed (>50%),Single Residence,1.0
5862008005,4001 ALZADA RD ALTADENA CA 91001,34.20950273,-118.14413171,Destroyed (>50%),Single Residence,1.0
4491008030,3275 MANDEVILLE CANYON RD LOS ANGELES CA 90049,34.10216396,-118.50499593,No Damage,Single Residence,0.0
5829014011,3135 THURIN AVE ALTADENA CA 91001,34.19878841,-118.15665901,Affected (1-9%),Single Residence,0.0
4492018003,2455 LA CONDESA DR LOS ANGELES CA 90049,34.07873833,-118.51007179,No Damage,Single Residence,0.0
5832006016,3151 GLENROSE AVE ALTADENA CA 91001,34.19855046,-118.14970749,No Damage,Single Residence,0.0
4423019028,911 GALLOWAY ST LOS ANGELES CA 90272,34.04586798,-118.52110321,Destroyed (>50%),Single Residence,1.0
5835037007,2698 MCNALLY AVE ALTADENA CA 91001,34.19126559,-118.14717955,Destroyed (>50%),Single Residence,1.0
4411018003,469 TOYOPA DR LOS ANGELES CA 90272,34.03617337,-118.52082705,No Damage,Single Residence,0.0
5841003036,461 ATHENS ST ALTADENA CA 91001,34.19870461,-118.1351961,Destroyed (>50%),Single Residence,1.0
5860037022,2118 GLEN SPRINGS RD PASADENA CA 91107,34.18084611,-118.09134604,No Damage,Single Residence,0.0
4453026042,422 MOONRISE DR MALIBU CA 90265,34.07731379,-118.64813178,Destroyed (>50%),Single Residence,1.0
5860040005,2940 LARMONA DR PASADENA CA 91107,34.17269073,-118.08975657,No Damage,Single Residence,0.0
4422033002,1412 MARINETTE RD LOS ANGELES CA 90272,34.05604667,-118.52097064,Destroyed (>50%),Single Residence,1.0
4415027003,505 N LAS CASAS AVE LOS ANGELES CA 90272,34.04403126,-118.54366857,Destroyed (>50%),Single Residence,1.0
4451006015,22244 PACIFIC COAST HWY MALIBU CA 90265,34.03887538,-118.65962319,Destroyed (>50%),Single Residence,1.0
5843010023,3371 RUBIO CANYON RD ALTADENA CA 91001,34.20202158,-118.12141222,No Damage,Infrastructure,0.0
5833027029,2972 FAIR OAKS AVE ALTADENA CA 91001,34.19595661,-118.146073,Destroyed (>50%),Single Residence,1.0
4431027012,1910 PALISADES DR LOS ANGELES CA 90272,34.07373951,-118.55655257,Destroyed (>50%),Multiple Residence,1.0
4413007002,15957 ASILOMAR BLVD LOS ANGELES CA 90272,34.04056433,-118.53789025,Destroyed (>50%),Single Residence,1.0
5833003027,357 WAPELLO ST ALTADENA CA 91001,34.20083108,-118.13644361,Destroyed (>50%),Single Residence,1.0
5843024018,2861 TANOBLE DR ALTADENA CA 91001,34.19503551,-118.11507772,Destroyed (>50%),Single Residence,1.0
5835011001,2581 FAIR OAKS AVE ALTADENA CA 91001,34.18999251,-118.14982656,No Damage,Nonresidential Commercial,0.0
4411023012,15055 ALTATA DR LOS ANGELES CA 90272,34.03305858,-118.52363392,No Damage,Single Residence,0.0
5857017038,2115 FOX RIDGE DR PASADENA CA 91107,34.1820409,-118.09956805,No Damage,Single Residence,0.0
4431004037,17029 AVENIDA DE SANTA YNEZ LOS ANGELES CA 90272,34.07214784,-118.55874812,No Damage,Single Residence,0.0
5841002020,453 WAPELLO ST ALTADENA CA 91001,34.19963778,-118.13491026,Destroyed (>50%),Single Residence,1.0
5832019002,68 LAUREL DR ALTADENA CA 91001,34.20020891,-118.14631213,Destroyed (>50%),Single Residence,1.0
4416016051,221 TRANQUILLO RD LOS ANGELES CA 90272,34.04351847,-118.562656,No Damage,Single Residence,0.0
5833023006,239 E PENTAGON ST ALTADENA CA 91001,34.1942426,-118.1420503,Affected (1-9%),Single Residence,0.0
4431012042,17207 AVENIDA DE LA HERRADURA LOS ANGELES CA 90272,34.07778957,-118.560393,Affected (1-9%),Single Residence,0.0
4451015042,3824 PASEO HIDALGO ST MALIBU CA 90265,34.03998977,-118.64027448,Destroyed (>50%),Single Residence,1.0
4431042014,1580 CHASTAIN PKWY W LOS ANGELES CA 90272,34.07646389,-118.55011855,No Damage,Single Residence,0.0
4450031033,3590 LAS FLORES CANYON RD MALIBU CA 90265,34.04385616,-118.63715717,Destroyed (>50%),Single Residence,1.0
4423006025,1101 ILIFF ST LOS ANGELES CA 90272,34.04958474,-118.51984254,Destroyed (>50%),Single Residence,1.0
4453026018,650 SCHUEREN RD MALIBU CA 90265,34.0764813,-118.64347812,No Damage,Single Residence,0.0
4422019015,15210 MC KENDREE AVE LOS ANGELES CA 90272,34.05250497,-118.52521378,Destroyed (>50%),Single Residence,1.0
5860037014,2031 KINCLAIR DR PASADENA CA 91107,34.18032418,-118.0905511,No Damage,Single Residence,0.0
4423009034,1046 CHAUTAUQUA BLVD LOS ANGELES CA 90272,34.04928127,-118.51686867,Affected (1-9%),Single Residence,0.0
4451001012,21336 PACIFIC COAST HWY MALIBU CA 90265,34.03713758,-118.63943419,Destroyed (>50%),Single Residence,1.0
5767001005,259 AUBURN AVE SIERRA MADRE CA 91024,34.16624228,-118.05534283,No Damage,Single Residence,0.0
4425012001,1100 AMALFI DR LOS ANGELES CA 90272,34.04932133,-118.50736256,No Damage,Single Residence,0.0
4409004008,1267 VILLA WOODS DR LOS ANGELES CA 90272,34.0518808,-118.51566176,Destroyed (>50%),Single Residence,1.0
5844031900,,34.1924884,-118.11209223,Destroyed (>50%),Nonresidential Commercial,1.0
5841006027,580 PUNAHOU ST ALTADENA CA 91001,34.19649777,-118.13376737,Destroyed (>50%),Single Residence,1.0
5835033012,180 E MENDOCINO ST ALTADENA CA 91001,34.1892264,-118.14559132,Destroyed (>50%),,1.0
5863025056,3662 GIDDINGS RANCH RD ALTADENA CA 91001,34.2078308,-118.15725958,Affected (1-9%),Single Residence,0.0
4419017037,17014 BOLLINGER DR LOS ANGELES CA 90272,34.04339783,-118.54935615,Destroyed (>50%),Single Residence,1.0
4450026077,3900 LAS FLORES CANYON RD MALIBU CA 90265,34.03857058,-118.6370471,Destroyed (>50%),Multiple Residence,1.0
5759031012,3725 DON BENITO CT PASADENA CA 91107,34.17192787,-118.07181882,No Damage,Single Residence,0.0
4431039901,16701 VIA LA COSTA PACIFIC PALISADES CA 90272,34.07636173,-118.54645697,Affected (1-9%),,0.0
5842010005,3053 MAIDEN LN ALTADENA CA 91001,34.19696527,-118.1257206,Destroyed (>50%),Single Residence,1.0
5833027025,88 E PALM ST ALTADENA CA 91001,34.19577001,-118.14463422,Destroyed (>50%),Single Residence,1.0
5857006270,,34.19293857,-118.10946673,No Damage,Infrastructure,0.0
4431008042,1315 PALISADES DR LOS ANGELES CA 90272,34.0698675,-118.56197123,Destroyed (>50%),Multiple Residence,1.0
4423018015,958 EMBURY ST LOS ANGELES CA 90272,34.04695707,-118.52282047,Destroyed (>50%),Single Residence,1.0
4414007015,425 PUERTO DEL MAR LOS ANGELES CA 90272,34.04099182,-118.53984144,Destroyed (>50%),Single Residence,1.0
4416003083,17322 TRAMONTO DR 306 PACIFIC PALISADES 90272,34.04039502,-118.55488886,Minor (10-25%),Multiple Residence,0.0
5764029023,774 WOODLAND DR SIERRA MADRE CA 91024,34.17450644,-118.04303656,No Damage,Single Residence,0.0
5759002020,3430 FAIRPOINT ST PASADENA CA 91107,34.17341194,-118.079939,No Damage,Single Residence,0.0
5831004012,3624 LEILANI WAY ALTADENA CA 91001,34.20512114,-118.14724744,No Damage,Single Residence,0.0
5832007015,3224 GRANDEUR AVE ALTADENA CA 91001,34.19992293,-118.1508262,Destroyed (>50%),Single Residence,1.0
4420026015,16808 CHARMEL LN LOS ANGELES CA 90272,34.06064992,-118.55221211,Destroyed (>50%),Single Residence,1.0
5842016005,939 PARKMAN ST ALTADENA CA 91001,34.20032251,-118.12991951,No Damage,Single Residence,0.0
5835037026,2683 HIGHVIEW AVE ALTADENA CA 91001,34.19086648,-118.14683217,Destroyed (>50%),Single Residence,1.0
5841014011,2801 LAKE AVE ALTADENA CA 91001,34.19397781,-118.1313771,No Damage,Single Residence,0.0
4449003079,19010 PACIFIC COAST HWY MALIBU CA 90265,34.03926026,-118.58990648,Destroyed (>50%),Single Residence,1.0
4431037022,16632 CALLE JERMAINE LOS ANGELES CA 90272,34.07282412,-118.54903276,No Damage,Single Residence,0.0
4450007039,20766 PACIFIC COAST HWY B MALIBU CA 90265,34.03701921,-118.62720966,Destroyed (>50%),Multiple Residence,1.0
5829018009,264 W TERRACE ST ALTADENA CA 91001,34.1948542,-118.15317615,Destroyed (>50%),Single Residence,1.0
4411027017,400 VANCE ST LOS ANGELES CA 90272,34.03219066,-118.51866549,No Damage,Single Residence,0.0
5842003024,930 ATHENS ST ALTADENA CA 91001,34.1967331,-118.13020793,Destroyed (>50%),Single Residence,1.0
4450025036,,34.03888949,-118.63594644,Destroyed (>50%),,1.0
5844030027,1791 ALTA WOOD DR ALTADENA CA 91001,34.19318142,-118.11388845,Destroyed (>50%),Single Residence,1.0
5842009005,1099 DOLORES DR ALTADENA CA 91001,34.19574784,-118.12738541,Affected (1-9%),Single Residence,0.0
4413002024,725 ALMAR AVE LOS ANGELES CA 90272,34.04647738,-118.53480498,No Damage,Single Residence,0.0
5831007005,3564 GLENROSE AVE ALTADENA CA 91001,34.20435185,-118.14549703,Destroyed (>50%),Single Residence,1.0
5832012016,101 W ALTADENA DR ALTADENA CA 91001,34.19560836,-118.14932955,Destroyed (>50%),Single Residence,1.0
4431024011,1830 PALISADES DR LOS ANGELES CA 90272,34.07486997,-118.55923312,Destroyed (>50%),Multiple Residence,1.0
4451018033,21466 RAMBLA VISTA MALIBU CA 90265,34.03932662,-118.6425342,Destroyed (>50%),Single Residence,1.0
4422022057,15515 W SUNSET BLVD NO 204 LOS ANGELES CA 90272,34.04898299,-118.52780184,Destroyed (>50%),Multiple Residence,1.0
4423027030,839 HARTZELL ST LOS ANGELES CA 90272,34.04444763,-118.51974869,Destroyed (>50%),Single Residence,1.0
5833021018,290 E LAS FLORES DR ALTADENA CA 91001,34.19713055,-118.13958044,Destroyed (>50%),Single Residence,1.0
4423001046,1115 CHARM ACRES PL LOS ANGELES CA 90272,34.04932191,-118.52611571,Destroyed (>50%),Single Residence,1.0
5863029009,628 COATE CT ALTADENA CA 91001,34.20951877,-118.15566367,Affected (1-9%),Single Residence,0.0
4450027016,21017 LAS FLORES MESA DR MALIBU CA 90265,34.03973887,-118.63543051,No Damage,Single Residence,0.0
5759024005,1385 TROPICAL AVE PASADENA CA 91107,34.17017242,-118.0694742,No Damage,Single Residence,0.0
5863023044,805 W GABRIELINO CT ALTADENA CA 91001,34.20901976,-118.15923923,No Damage,Single Residence,0.0
4420021010,1215 BIENVENEDA AVE LOS ANGELES CA 90272,34.05685588,-118.54194635,Destroyed (>50%),Single Residence,1.0
4425021005,1545 AMALFI DR LOS ANGELES CA 90272,34.05926895,-118.50444381,No Damage,Single Residence,0.0
4419001037,16906 SCENIC PL LOS ANGELES CA 90272,34.05212447,-118.54826564,Destroyed (>50%),Single Residence,1.0
5835035001,232 E MARIPOSA ST ALTADENA CA 91001,34.19148729,-118.14432148,Destroyed (>50%),Single Residence,1.0
4414025019,533 N MARQUETTE ST LOS ANGELES CA 90272,34.04459983,-118.54264175,Destroyed (>50%),Single Residence,1.0
5846005026,1145 E MARIPOSA ST ALTADENA CA 91001,34.18887688,-118.12708289,Destroyed (>50%),Single Residence,1.0
5832006013,215 W PALM ST ALTADENA CA 91001,34.19823804,-118.15070798,Destroyed (>50%),Single Residence,1.0
5841011002,420 E LAS FLORES DR ALTADENA CA 91001,34.19653444,-118.13707185,Destroyed (>50%),Single Residence,1.0
4411011027,500 FRONTERA DR LOS ANGELES CA 90272,34.03818005,-118.52177084,Destroyed (>50%),Single Residence,1.0
4419009010,16621 LINDA TER LOS ANGELES CA 90272,34.04953945,-118.54429921,Destroyed (>50%),Single Residence,1.0
4450006044,20638 PACIFIC COAST HWY MALIBU CA 90265,34.03785956,-118.62427394,Affected (1-9%),Multiple Residence,0.0
5843021007,1415 E LOMA ALTA DR ALTADENA CA 91001,34.195051,-118.1206591,Destroyed (>50%),Single Residence,1.0
5831016035,3554 HOLLYSLOPE RD,34.20616909,-118.13803511,Destroyed (>50%),,1.0
5841011007,3072 MARENGO AVE ALTADENA CA 91001,34.1969568,-118.13783192,Destroyed (>50%),Single Residence,1.0
5764029016,838 WOODLAND DR SIERRA MADRE CA 91024,34.175333,-118.04293912,No Damage,Single Residence,0.0
5835015020,50 MOUNTAIN VIEW ST ALTADENA CA 91001,34.18699496,-118.15208138,Destroyed (>50%),Single Residence,1.0
5860033012,2138 KINNELOA CANYON RD PASADENA CA 91107,34.18026585,-118.08658903,No Damage,Single Residence,0.0
4431010024,1502 PALISADES DR LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
5832014013,3074 GLENROSE AVE ALTADENA CA 91001,34.19717349,-118.14965443,Destroyed (>50%),Single Residence,1.0
5847020005,2188 HOLLISTON AVE ALTADENA CA 91001,34.18345382,-118.12279589,Destroyed (>50%),Single Residence,1.0
5760011019,1585 PASADENA GLEN RD PASADENA CA 91107,34.17434224,-118.07807268,No Damage,Single Residence,0.0
5835042011,274 E ALTADENA DR ALTADENA CA 91001,34.19256615,-118.14204375,Destroyed (>50%),Single Residence,1.0
5842024007,3376 MONTEROSA DR ALTADENA CA 91001,34.20237749,-118.13306345,No Damage,Single Residence,0.0
4448007109,3346 TUNA CANYON RD MALIBU CA 90265,34.06026821,-118.61446568,No Damage,Single Residence,0.0
5835031022,135 E CALAVERAS ST ALTADENA CA 91001,34.18874795,-118.14682147,Destroyed (>50%),Single Residence,1.0
5847032036,1742 VISTILLAS RD ALTADENA CA 91001,34.18120675,-118.11461715,No Damage,Single Residence,0.0
4412011010,15337 DE PAUW ST LOS ANGELES CA 90272,34.04018922,-118.52699291,Destroyed (>50%),Single Residence,1.0
5840014005,753 DEODARA DR ALTADENA CA 91001,34.18741583,-118.13401332,Affected (1-9%),Single Residence,0.0
5857011018,2044 SKYVIEW DR ALTADENA CA 91001,34.1904437,-118.10973403,No Damage,Single Residence,0.0
4431036031,1470 PASEO DE ORO LOS ANGELES CA 90272,34.07453971,-118.55168741,Destroyed (>50%),Single Residence,1.0
5842014005,1049 CONCHA ST ALTADENA CA 91001,34.19953135,-118.12793326,Destroyed (>50%),Single Residence,1.0
5835013011,55 MOUNTAIN VIEW ST ALTADENA CA 91001,34.18778826,-118.15180126,Destroyed (>50%),Single Residence,1.0
5840015016,738 DEODARA DR ALTADENA CA 91001,34.18700434,-118.13455512,Destroyed (>50%),Single Residence,1.0
4425013006,1258 AMALFI DR LOS ANGELES CA 90272,34.05266156,-118.50482146,No Damage,Single Residence,0.0
5835019009,2220 GLENROSE AVE ALTADENA CA 91001,34.18397182,-118.15475341,Destroyed (>50%),Single Residence,1.0
5845014026,958 MORADA PL ALTADENA CA 91001,34.17991234,-118.13039303,Major (26-50%),Single Residence,1.0
4451016030,3112 SUMAC RIDGE RD MALIBU CA 90265,34.04575443,-118.64606281,Destroyed (>50%),Single Residence,1.0
4416015905,17909 PORTO MARINA WAY LOS ANGELES CA 90272,34.04193238,-118.56509918,Destroyed (>50%),Single Residence,1.0
5829012014,524 W PALM ST ALTADENA CA 91001,34.19911583,-118.15693427,Destroyed (>50%),Single Residence,1.0
4419005027,639 JACON WAY LOS ANGELES CA 90272,34.04747328,-118.5476434,Destroyed (>50%),Single Residence,1.0
